Regulator	Target	MI	pvalue
SRF	POP1	0.2611336746367769	7.030614284353476E-5
AHR	AMD1	0.4734955254110499	0.010898789878996062
ATF6	KLHL15	0.5233850812426895	3.158407135828156E-7
PRRX2	PIKFYVE	0.3219188422319416	0.0021178727916457696
ATF6	FAM125A	0.4534792044171494	1.698068352595783E-10
HLF	PMEPA1	0.36919086682861435	0.0
PBX1	SMTN	0.40367007142658684	0.010898789878996062
HMGA1	ATP6V1E1	0.39342053788622106	1.205170051887805E-5
E4F1	CSDE1	0.5111028725230237	1.205170051887805E-5
RORA	SMC5	0.47156151220060827	0.0
RXRB	STRN	0.5068056884789517	0.0
TFDP2	VANGL2	0.342293234432346	4.8394948048979813E-8
PPARG	KLHDC9	0.39368021515646157	0.0
IRF7	ST13	0.3907028106695176	0.0
SP3	RSBN1L	0.43865926701978364	0.0
PCBP1	IL1RN	0.5248799476815144	0.0
GABPB2	IKBKAP	0.30531840062783916	0.0
NR2F2	NOP10	0.4353734583026195	0.0
ETS1	PDLIM4	0.31639254267968114	0.0
FOXQ1	TMED3	0.29271075799092294	0.0
AHR	FRK	0.6237334279830953	0.0
RORA	SLTM	0.31657201461067846	4.8394948048979813E-8
PAX6	CREB3L4	0.2997703671501289	0.0
SMAD1	PTPRK	0.4918025089770234	0.0
SP1	YTHDF3	0.4755923357137471	3.940167240132908E-4
ATF6	FAM113A	0.3988352752859792	0.010898789878996062
STAT1	CXCL9	0.44207712773065594	0.0
NFIL3	PTPN2	0.4273636654032867	0.010898789878996062
SMAD1	PTPN3	0.31683369053180105	0.0
RXRB	SSR1	0.40945260290116536	1.205170051887805E-5
STAT5A	GZMB	0.35551370765352097	1.987589006713364E-6
AHR	AKT2	0.4713347022019447	0.0021178727916457696
HSF1	SCAF1	0.5498332861670874	0.0
RB1	TIPRL	0.3940814375778819	1.698068352595783E-10
SPI1	SGTB	0.4046751167677969	0.0
TCF12	FKTN	0.41934199275611617	0.0
TFDP1	ALG10B	0.3005522440378229	0.010898789878996062
SP1	YTHDC1	0.42347760558143577	1.987589006713364E-6
CDC5L	LOC152217	0.3595415194795523	1.205170051887805E-5
FOXA1	SERPINB1	0.2699029604863846	0.010898789878996062
VDR	AKD1	0.40080505958865087	3.940167240132908E-4
REST	IKZF2	0.5542459214954224	0.0
FOXJ1	ATP6V0A4	0.34832727695916327	0.0
NF1	GSK3B	0.47639332129452855	0.0
TCF4	PRKX	0.30623914892290865	1.205170051887805E-5
DDIT3	FECH	0.3533505717046481	4.8394948048979813E-8
IRF7	STX4	0.35665857763650527	0.0
TCF4	SACM1L	0.3530159480421671	3.940167240132908E-4
ZHX2	AUH	0.2831236898435821	0.010898789878996062
MTF1	PPP2R5E	0.32915900286597083	0.0
CEBPG	RAD1	0.2702049538865566	3.158407135828156E-7
HSF1	TRAPPC9	0.3941526068706472	0.0
HSF1	TRAPPC5	0.41463800796359285	0.0021178727916457696
TP53	SMARCAL1	0.3465946814648824	0.0
FOXJ1	GLB1L	0.9079278357042082	0.0
NFIL3	PTPRE	0.7252070758895978	0.0
NFIL3	PTPRF	0.4024812440426932	4.8394948048979813E-8
NFIL3	PTPRC	0.7114706241860405	3.158407135828156E-7
STAT2	ABCC9	0.28636174683543525	0.010898789878996062
AHR	FBL	0.38337848959029514	0.0
PBX1	MATN2	0.3332545132112308	3.940167240132908E-4
TP53	NUDCD3	0.3252551016118504	0.0
PBX1	SOBP	0.4526924169083272	1.0188410115574698E-9
UBP1	SOCS7	0.3637914859330576	7.131887080902288E-9
UBP1	SOCS5	0.29819093998480173	3.158407135828156E-7
NFIL3	PTPRS	0.46275572540704346	0.0021178727916457696
TFDP1	NOLC1	0.26770095653404247	0.0
HSF1	SYF2	0.32117065837867237	0.0021178727916457696
FOXJ2	BRD1	0.287855234470319	0.0
RELA	CRYZL1	0.28035115646480757	1.205170051887805E-5
TCF4	ZFAND2A	0.3395186233218813	3.158407135828156E-7
TCF4	ZFAND2B	0.4169908510603285	0.0
RREB1	NOTCH3	0.2612515077572814	1.698068352595783E-10
RREB1	NOTCH2	0.2930920569556739	0.0
AHR	EVL	0.37305931294614525	1.987589006713364E-6
FOXJ1	ECT2L	0.9710067107963951	0.0
FOXJ2	BPHL	0.30090777950702974	0.0021178727916457696
NR1H3	POLD4	0.26856972180772515	7.030614284353476E-5
RORA	PTPN13	0.47035465937739085	0.0
RORA	PTPN11	0.46536116023784896	0.0
HSF1	ZDHHC20	0.5713583701493175	0.0
HSF1	ZDHHC21	0.5612433109650176	0.0
NRF1	C20orf85	0.3127002612252096	0.0
POU2F1	PLAGL2	0.25645062269121344	0.0021178727916457696
AHR	DDT	0.38152399394490466	0.0
STAT3	COQ10A	0.3691872683207953	0.0
SPI1	ABCC5	0.41912664523172466	1.987589006713364E-6
BACH1	TIAM1	0.456791541333711	0.0
AHR	ECD	0.4128207373445687	0.0
RORA	HECTD1	0.5017856823694864	0.0
POU6F1	TEAD3	0.2777392057690817	0.0
CEBPG	RBM3	0.3063068929139913	0.0
IRF8	EHHADH	0.4021578587358281	0.010898789878996062
FOXJ1	ITM2C	0.36609644608977604	7.131887080902288E-9
HSF2	DCBLD2	0.4169552006375611	4.8394948048979813E-8
DBP	AMDHD2	0.3114724576429757	0.0
PRRX2	N4BP2	0.3087922478247769	1.205170051887805E-5
PCBP1	RNF10	0.45624029612009814	0.0
DDIT3	MYO1D	0.31959145844998754	1.698068352595783E-10
AHR	AIM1	0.42837498149983094	0.0
PCBP1	RNF39	0.44602394982125276	0.0
PBX1	SPI1	0.4829993444682517	0.0
PBX1	AUTS2	0.5546170521881713	0.0
E2F4	GOLM1	0.2674330199258109	3.158407135828156E-7
MAX	CTNNAL1	0.33894662694914385	3.158407135828156E-7
NFE2L1	C8orf76	0.31581216183749616	0.0
VDR	AMD1	0.3653744889918116	0.0
RXRB	KCTD13	0.3850540871098915	7.030614284353476E-5
RXRB	KCTD17	0.40917414142424446	1.987589006713364E-6
IRF8	PCDHB14	0.2576491281559545	1.0188410115574698E-9
ATF1	SERINC1	0.5558828863843671	7.131887080902288E-9
DDIT3	FTH1	0.45298469257756213	0.0
SPI1	CDKN2D	0.5793111401682086	0.0
YY1	ZNF787	0.29613244250440685	0.010898789878996062
SPI1	CDKN1A	0.4590838758227333	3.940167240132908E-4
SOX9	ADCY7	0.30188322564454767	1.987589006713364E-6
MAX	PRRC2B	0.33152824476946446	1.0188410115574698E-9
RORA	NUBP2	0.5037800099902692	0.0
SPI1	SBSN	0.4446465008839795	1.987589006713364E-6
TCF4	PHC3	0.3666087273902363	1.0188410115574698E-9
HLF	PCDHAC1	0.3485204313465901	0.0
FOXJ2	BBS1	0.31048944965122194	7.030614284353476E-5
ETS1	GZMB	0.30166529966091293	0.0
NRF1	C20orf12	0.35760285763278693	0.010898789878996062
FOXA1	LTB4R	0.2701008528801676	0.0
TFDP2	PLSCR1	0.3785935581048825	4.8394948048979813E-8
CBFA2T2	ZFYVE26	0.3210498836837954	0.0
FOXM1	FPGS	0.31539817308093476	0.0
VDR	AMZ2	0.30237963308031035	3.158407135828156E-7
DDIT3	TTC28	0.3938192204935932	1.987589006713364E-6
DDIT3	TTC32	0.2829113748715924	1.205170051887805E-5
TEAD1	SH3D19	0.33703462285256336	0.0
RB1	NUDT12	0.3826713209810997	0.0
LMO2	COX15	0.32320234148393007	0.0021178727916457696
FOXJ1	ITGB1	0.46714272534392887	0.010898789878996062
RB1	NUDT21	0.43727935513660576	1.0188410115574698E-9
RB1	NUDT22	0.3746472773244941	1.0188410115574698E-9
YY1	ZNF837	0.34204777207575876	7.131887080902288E-9
RREB1	C14orf166	0.30606435042332475	0.0
TCF3	RNPEPL1	0.349383020591151	0.0
RREB1	C14orf153	0.3119198722202238	0.0
SMAD1	CASP3	0.38639899497687313	0.0
FOXM1	C1QBP	0.3061029334753373	0.0
ZFP161	GNRHR2	0.34074775920542527	0.0
VDR	ANO1	0.3176089771675362	0.0
E2F1	ARHGEF38	0.2697178482080957	7.030614284353476E-5
RELA	IGBP1	0.3083232185516662	0.0
HSF1	SLU7	0.48926900052503935	0.0
MAFG	PHRF1	0.26667408963769373	1.0188410115574698E-9
ATF6	SNAPC4	0.3929487626585954	0.010898789878996062
AHR	DHRS7B	0.44752480273288414	0.0
ATF1	MYNN	0.5575932143567047	0.0
MYB	TRIM32	0.5062766043475783	0.0
MYB	TRIM37	0.6026845689257092	0.0
TCF4	PIM3	0.3208961875892663	1.0188410115574698E-9
CEBPA	TBC1D10B	0.35598716649697143	0.0
REL	SPAG7	0.46793010520909656	0.0
AHR	DHRS12	0.416433292552841	0.0
MAFG	PRPSAP1	0.2569221954737246	0.0
MAFG	PRPSAP2	0.3020537835624551	0.0
RXRB	TAB2	0.5733640110237721	0.0
REL	LUZP1	0.432117044352419	7.131887080902288E-9
STAT6	B4GALT3	0.26127589056422557	1.0188410115574698E-9
ATF6	CCDC130	0.38171275719736153	0.0
MAX	ZFAND6	0.35349091706392205	1.0188410115574698E-9
MYB	TRIM16	0.39473705399303405	7.131887080902288E-9
MAZ	ARAP2	0.547846874753031	1.0188410115574698E-9
YY1	ZNF703	0.32636382414077875	1.205170051887805E-5
ATF6	CCDC106	0.515639236614759	1.0188410115574698E-9
ESRRA	CUL4B	0.42486696861001794	3.940167240132908E-4
CBFA2T2	SYNGR1	0.3672805513217399	3.940167240132908E-4
RELA	TRAF4	0.3561252815827412	0.0
RELA	TRAF5	0.2900722455951692	3.158407135828156E-7
CEBPD	NOL8	0.2928488584882833	0.0
CEBPD	NOL7	0.2979560794448805	7.131887080902288E-9
GABPB1	SEMA3F	0.2638754385562172	0.010898789878996062
RREB1	SAMD4B	0.309378694588755	0.0
HMGA1	C5orf4	0.48643300148455626	0.0
REST	IL6ST	0.49657527481262587	7.131887080902288E-9
STAT5A	MBNL3	0.3266058977856981	0.0021178727916457696
EGR3	TBXAS1	0.7434020405030988	0.0
RORA	NUDT8	0.45209159656765535	0.0
RXRA	PLOD2	0.30347168643286737	1.0188410115574698E-9
PBX1	SCD5	0.45950702115304065	1.698068352595783E-10
NR2F2	CDRT1	0.3563927597924842	0.010898789878996062
TCF4	SLC26A2	0.31025397268814253	0.0
FOXQ1	SREBF1	0.29010538701696237	4.8394948048979813E-8
NFE2L2	SLC41A3	0.4004067944873464	0.0
GABPA	VPS28	0.5005540358676928	0.0
GABPA	VPS45	0.33234142188808397	0.0
ESRRA	SREK1	0.3394361647531181	1.0188410115574698E-9
MYC	CTPS	0.25964332828660236	0.0
FOXJ2	BCOR	0.27565531415119565	0.010898789878996062
VDR	APTX	0.2794597772146327	7.131887080902288E-9
CBFA2T2	CANT1	0.33580501147202496	0.010898789878996062
PCBP1	MAP3K11	0.523978298177158	0.0
VDR	APOO	0.33048824521567866	3.158407135828156E-7
FOXJ2	BCL6	0.2600329301865668	0.0
STAT3	BCL2A1	0.4232839023939903	0.010898789878996062
HLF	TFDP1	0.34608140428731626	3.158407135828156E-7
HLF	TFDP2	0.609629483970537	0.0
TP53	CNTRL	0.3188501605434546	0.0
SREBF1	MINK1	0.2920402380509372	1.987589006713364E-6
FOXJ1	PNMA1	0.35446948199056993	0.0
TCF4	SETBP1	0.35259774785498366	1.987589006713364E-6
PPARA	POLD4	0.3321256963069481	7.030614284353476E-5
HMGA1	ZDHHC3	0.36509469261441335	0.0
XBP1	CLDN10	0.2706815638803093	0.010898789878996062
SMAD4	KIAA1143	0.3289196825021283	0.010898789878996062
TCF12	FZR1	0.42774890783231023	1.987589006713364E-6
SPI1	SELL	0.7210662343391736	0.0
NFIL3	CASP4	0.4761304746546513	3.940167240132908E-4
FOXC1	ACAT1	0.28472458257963607	3.158407135828156E-7
VDR	KCTD21	0.29390936005397145	0.0
MAX	CUL9	0.38646545647105335	0.0
SREBF1	ORAI1	0.3048778824830228	7.030614284353476E-5
RXRB	RPS6KA3	0.49995695681032576	0.0
TCF12	RAD50	0.41439541599528845	0.0
SMAD4	LNX2	0.30999345801517897	1.987589006713364E-6
RXRB	RPS6KB1	0.5253432044223337	0.0
NF1	PUS7L	0.47061231169212664	0.0021178727916457696
RORA	SDSL	0.32613373935460915	0.0
RORA	TSEN34	0.4338120659054503	0.0
VDR	ARF6	0.34469673607573625	0.0
FOXA1	SEC11A	0.28473378039088254	0.0
TEAD1	ARID1A	0.3047873695375301	3.940167240132908E-4
TEAD1	ARID1B	0.31432822026917434	1.987589006713364E-6
STAT5B	BTN2A1	0.42098004276705514	1.0188410115574698E-9
NFIL3	H3F3B	0.6010859774808122	0.0
ZNF238	UNC45A	0.2731602956295761	7.030614284353476E-5
NR2F2	SH3BGRL3	0.4122039923459045	4.8394948048979813E-8
SPI1	SH2B3	0.5321217366692605	0.0
HIF1A	TYSND1	0.4939658301180452	0.0021178727916457696
VDR	ARL3	0.36474834826857616	7.131887080902288E-9
NF1	EXOSC4	0.44001573151827783	0.0
MTF1	POM121C	0.28742932204987315	1.205170051887805E-5
REST	RNF38	0.4882096116277736	0.0
REST	EAF1	0.3967463381857132	0.0
REST	PRR14L	0.38789369840615573	0.010898789878996062
STAT5B	CLDND1	0.35030225016547856	3.940167240132908E-4
ATF1	B3GALT6	0.4358263989290078	7.131887080902288E-9
REPIN1	MEX3D	0.4182974971322882	0.0
DDIT3	FPR1	0.4419453145334102	7.030614284353476E-5
IRF1	MDC1	0.2736934783850486	1.0188410115574698E-9
AHR	ATF6	0.5046673711440639	7.030614284353476E-5
SP1	C17orf61	0.37621175652868666	3.940167240132908E-4
TEAD1	CPSF4	0.3025107449025487	0.0
TCF12	FTH1	0.3413413285556555	0.010898789878996062
PBX1	SELK	0.42967729374677566	0.0
PBX1	SELS	0.36191097274731715	7.131887080902288E-9
FOXM1	FUT4	0.28727601875442327	0.0
GABPA	DCAF10	0.480580158233213	0.010898789878996062
SREBF1	DGCR2	0.29202098013737604	0.0
RELA	PACS1	0.32380252383451347	0.0
XBP1	SFT2D1	0.2699076770931838	1.205170051887805E-5
MYB	ESRP2	0.322166264361209	0.0
RB1	DVL1	0.4158230361037525	0.0
AHR	ATL3	0.43680042508386024	0.0
PPARA	WIPF2	0.36027806144348545	0.0
ATF3	TMEM201	0.32678254171401966	3.158407135828156E-7
ELF2	TANK	0.37371341536230546	1.987589006713364E-6
YY1	ZNF559	0.2665118042999534	0.010898789878996062
AHR	ASPH	0.4759951051674256	0.0
SMAD1	LOC100505783	0.31268623987746713	0.010898789878996062
TCF12	RAB1B	0.382331622844017	7.131887080902288E-9
RREB1	AFAP1	0.2818462983224417	0.0
GABPA	THAP9	0.3746052198740133	0.010898789878996062
NFE2L1	KIAA1967	0.35053707476313795	3.940167240132908E-4
REST	NCKAP1	0.48850555917422006	0.0
ATF1	PITPNM1	0.42621995443279914	0.0021178727916457696
ATF2	ROCK1	0.3387701157363615	1.698068352595783E-10
TFDP2	BHLHB9	0.4507112335184257	1.698068352595783E-10
ATF2	ROCK2	0.3802098705116498	1.0188410115574698E-9
STAT1	CSF1	0.2672547185444136	3.940167240132908E-4
E4F1	GTPBP5	0.3301207028797299	0.0
VDR	ATL1	0.26941425243865424	0.0021178727916457696
REST	EEA1	0.5016969725091949	0.0
VDR	ATIC	0.3016978141666852	1.0188410115574698E-9
RUNX2	TUBB	0.31181559778033585	0.0
SREBF1	MIS12	0.2689625010068141	1.987589006713364E-6
IRF7	SMG5	0.2805874728188971	0.010898789878996062
BACH1	TNFAIP3	0.5122387965874825	7.131887080902288E-9
ATF1	NARS	0.44663230061474374	7.030614284353476E-5
TP53	ALDH4A1	0.33994715234390993	0.0
RELA	SPATA2L	0.4070788342750856	4.8394948048979813E-8
YY1	YIPF4	0.27808401138251826	7.030614284353476E-5
ATF1	NANP	0.3230162355663993	0.010898789878996062
ETV4	LOC100505839	0.38381262678872446	0.0
IRF1	MAP4	0.26210797306040895	7.030614284353476E-5
YY1	ZNF431	0.3102094777402969	0.010898789878996062
MYC	EFNB1	0.28962151733576375	0.0
GTF2A1	SPTLC2	0.3450373246148117	7.131887080902288E-9
YY1	ZNF428	0.32383012774893827	0.010898789878996062
ELF1	POMT1	0.5210182507613675	0.0
SP3	VPS54	0.432281512596977	0.010898789878996062
POU2F1	SETD5	0.3102177692419104	0.0
POU2F1	SETD2	0.35512267212082277	7.030614284353476E-5
FOXJ2	YARS2	0.23383794287376786	0.010898789878996062
TCF4	PKD2	0.34515334426530536	7.131887080902288E-9
ATF1	COMMD2	0.41168405770501953	7.030614284353476E-5
ESR1	XPO7	0.30332532629763087	0.010898789878996062
TCF12	FUT8	0.29784367851979704	0.010898789878996062
FOXJ1	SLC16A11	0.5802240377323593	0.0
TCF12	FUT6	0.333246721737578	4.8394948048979813E-8
GTF3A	TCFL5	0.2751093605359811	0.0
NR1H3	POLR2B	0.35228033011311094	7.131887080902288E-9
HSF1	SOX2	0.31793246683020626	0.0021178727916457696
PPARA	GLUD1	0.2769929615348465	0.010898789878996062
HSF2	PLA2G15	0.28402756128190604	0.0
LMO2	SCNN1A	0.2676526436363413	0.0021178727916457696
HSF2	METRNL	0.40880978084199265	3.940167240132908E-4
STAT3	DNAJB6	0.4476103163079629	0.0
STAT3	DNAJC3	0.3263780380343452	1.205170051887805E-5
HSF1	SOS2	0.6188781072838451	0.0
RELA	OSGIN1	0.3140194121405469	0.0
POU2F1	SESN3	0.30485711747477945	1.698068352595783E-10
MAZ	TRAPPC6A	0.5601238983078183	0.010898789878996062
VDR	KCTD10	0.3258541663739285	7.030614284353476E-5
AHR	ARF5	0.45766459284964717	1.205170051887805E-5
FOXC1	CLDN4	0.28434587362103153	1.987589006713364E-6
PPARA	PODXL	0.30960863223343593	0.0
PPARA	EDEM2	0.3433870515498176	4.8394948048979813E-8
TCF12	BCKDK	0.379408910168516	1.987589006713364E-6
TCF12	ERF	0.28947373978780133	1.205170051887805E-5
E2F4	PRRC1	0.3770709744267948	4.8394948048979813E-8
E2F4	ALKBH6	0.3431830974082909	0.010898789878996062
RXRB	NAP1L4	0.41682524387612013	4.8394948048979813E-8
TFAP4	TMEM201	0.40130071570304054	0.0
PCBP1	BMPR1B	0.3859602770156945	1.205170051887805E-5
TFDP1	CDC20	0.25202908876171437	0.010898789878996062
STAT5A	SLC16A9	0.30433646553288424	1.205170051887805E-5
E4F1	SPSB2	0.3092025992321297	3.940167240132908E-4
HSF1	ZFYVE28	0.38022309158262213	3.940167240132908E-4
RORA	SLC27A3	0.4413053962929638	1.698068352595783E-10
TCF3	TBC1D10B	0.36881710938798073	0.0
RUNX2	NOP56	0.28914609090746674	1.987589006713364E-6
MAX	TTC28	0.3687957920030671	0.0
MAX	TTC27	0.3525665729358904	0.0
TFAP4	TMEM186	0.25309246884033426	0.010898789878996062
MAX	TTC19	0.29080966999787294	1.987589006713364E-6
RXRB	TJP2	0.4430141165522581	0.0
NFE2L1	C21orf59	0.3180293460698477	0.010898789878996062
RB1	EVI5	0.4000233744561118	0.0
TCF12	EBP	0.34548752870171395	7.030614284353476E-5
ETS1	NECAB3	0.3841191415609538	0.0
E2F4	PRR14	0.30284659751400145	0.0
ESR1	ORAI2	0.3187634746985992	3.158407135828156E-7
TCF12	GAK	0.3379128952092077	3.940167240132908E-4
SRF	FBXO25	0.28277743118010645	0.0
SRF	FBXO46	0.4395064553292563	0.0
IRF1	LMO2	0.3307285477428464	0.0
ATF1	NCLN	0.4374340599527938	0.0
ATF1	NCK1	0.457495747976664	0.0021178727916457696
TFAP4	TMEM165	0.3015531906982989	3.158407135828156E-7
STAT6	ARAP1	0.2877993120982042	0.0
SMAD1	IRF5	0.3116124235832668	0.0
RFX1	KATNB1	0.47503667726369875	1.698068352595783E-10
STAT5A	HIC1	0.38538008608544466	0.0021178727916457696
TCF12	FTL	0.33924650622466357	7.131887080902288E-9
ETV4	NHLRC4	0.4240815774104962	4.8394948048979813E-8
SMAD3	VPS18	0.2601890070353734	3.940167240132908E-4
STAT5A	SLC15A3	0.5088598047503234	0.0
NR2F2	ATP6V1F	0.3652018070738249	0.0
DDIT3	BOD1L	0.3396499518046822	0.010898789878996062
ZHX2	ACTB	0.3523674508635151	3.940167240132908E-4
ITGAL	CPPED1	0.4926529629077529	1.987589006713364E-6
RB1	RASSF7	0.4232829268530642	0.0
SMAD1	ZBTB48	0.4650456319109601	0.0
SMAD1	ZBTB38	0.41364768158934395	1.205170051887805E-5
ZHX2	ACP6	0.2652398126547616	0.010898789878996062
NF1	RAD54L2	0.3879294067335958	3.940167240132908E-4
TCF12	BCL7B	0.3444902158663472	0.010898789878996062
SMAD3	VPRBP	0.2696981091893899	3.158407135828156E-7
ELF1	ANAPC11	0.5530251258696726	0.0
IRF7	EFCAB6	0.3834418335979359	3.940167240132908E-4
ELK1	TOLLIP	0.27399269982254454	0.0021178727916457696
ZFP161	ACADVL	0.33602254639070234	0.0
ATF4	HNRNPL	0.2970576678058079	0.0
POU6F1	CSNK1E	0.26924124574039043	7.030614284353476E-5
RXRA	STARD3NL	0.2737538476050084	4.8394948048979813E-8
SMAD1	MAN1A2	0.36018002014725253	1.698068352595783E-10
TCF12	THOC2	0.530501838902356	1.205170051887805E-5
TCF12	THOC5	0.3089085922491439	0.0
DDIT3	FZD6	0.35364841334604663	0.010898789878996062
ELF2	TMX3	0.35348017618883776	0.0
MTF1	MED12	0.3176637222126449	0.0
TCF3	SYAP1	0.2622866239562962	0.0021178727916457696
TCF12	FNDC3A	0.5072755658971511	0.0
SF1	PPHLN1	0.2686714887692191	0.0021178727916457696
BACH1	ZBTB34	0.45151589121190755	0.0
SMAD1	NMRAL1	0.373527523121901	0.0
POU6F1	HYOU1	0.30475617145186557	0.0
HSF2	RPS6KA4	0.33500041630551836	0.010898789878996062
FOXJ1	A2ML1	0.3567881097707061	0.0
ATF6	CDK12	0.4396575061198824	7.030614284353476E-5
ATF6	CDK18	0.4136958645190752	3.158407135828156E-7
VDR	KCNE1	0.3353787049571071	0.0021178727916457696
ELF2	TRNP1	0.2628224614324731	0.010898789878996062
RB1	ETFB	0.4206167416864301	4.8394948048979813E-8
STAT3	PPIL6	0.3940827852906178	1.0188410115574698E-9
TCF12	ICK	0.3871621383745071	0.0
RORA	RTF1	0.4300941889102853	0.0
HMGA1	ProSAPiP1	0.2779584684179813	3.158407135828156E-7
RXRB	TLK2	0.346389804346763	0.0
ATF1	NELF	0.3977820210096036	3.158407135828156E-7
SPI1	LMNB1	0.534610085573959	0.010898789878996062
GABPB2	SLFN11	0.273594186243564	1.987589006713364E-6
PRRX2	TMUB1	0.329032505349723	3.940167240132908E-4
PCBP1	INPP5B	0.3454849655462329	1.698068352595783E-10
RB1	RASA1	0.4347953074218125	4.8394948048979813E-8
CEBPD	MAK16	0.29473723212590236	0.0021178727916457696
CDC5L	TARBP2	0.4525375581889402	0.0
TFDP1	PRKAR1A	0.2825020171459847	0.0
TEAD1	SCAMP3	0.35076285592807177	3.158407135828156E-7
AHR	C6orf48	0.39674135740782046	0.0
HSF1	LRSAM1	0.4368849926355891	1.698068352595783E-10
AHR	C6orf57	0.3169808868076625	0.0021178727916457696
IRF2	CGGBP1	0.3201182220264646	7.030614284353476E-5
MTF1	HSPB1	0.30800382127958076	1.205170051887805E-5
PPARG	MYEOV	0.31250916423164515	0.0021178727916457696
RORA	ERCC8	0.33122127209667684	1.205170051887805E-5
MTF1	HSPH1	0.3088113694002705	1.205170051887805E-5
DBP	UBASH3B	0.32174098635779397	0.010898789878996062
PPARA	CAMSAP1	0.34511312833275914	0.0
PCBP1	ACTR1A	0.49247911986832626	0.0
GTF3A	VANGL2	0.2711160444535867	0.0021178727916457696
TBP	ZNF14	0.28407402889253935	7.030614284353476E-5
E2F4	PRMT1	0.3413272799269219	0.0
TBP	ZNF23	0.27824516400540206	0.0
RB1	ERI2	0.3928527414673622	0.0
FOXC1	CLIC6	0.26252608423460394	7.030614284353476E-5
FOXC1	CLIC3	0.2779882163759842	3.940167240132908E-4
CBFA2T2	UBAP2L	0.28722155257370313	0.0021178727916457696
STAT1	CLPX	0.3551038952715532	1.698068352595783E-10
CEBPD	MARK4	0.32869614750427284	0.0
RXRB	RGS12	0.4311352541200459	0.0
HSF1	LIN54	0.545007203351478	3.158407135828156E-7
SF1	CAMK2D	0.3320862702850088	0.0
HLF	DHRS9	0.37589540450446224	0.0
HSF1	LIN7C	0.4350367167526683	0.0
TCF12	EYA1	0.3368807042665197	0.0021178727916457696
GTF2A1	RFXANK	0.460241328187164	0.0
TCF12	EYA4	0.31569781075967285	0.0
MAFG	PHF13	0.32921184739296966	0.0
REPIN1	C7orf55	0.37820051868654464	3.158407135828156E-7
MYB	ACAT1	0.42130224606243916	0.0
ZFP161	C12orf45	0.3153736095304402	1.0188410115574698E-9
NF1	TMEM147	0.3705229032954603	0.0
POU6F1	CHCHD3	0.32269213484575415	0.0
IRF8	TGFBI	0.4098346457412205	1.987589006713364E-6
HSF1	SCRIB	0.4311529323542857	3.158407135828156E-7
CBFA2T2	PTCH1	0.3623027989977913	0.0
NR2F2	NKIRAS2	0.3897829702990844	3.940167240132908E-4
BACH1	BCL7A	0.4508215117200907	3.158407135828156E-7
MYB	ACBD7	0.5907614439582235	0.0
ATF2	RPAIN	0.26896916418252104	0.0021178727916457696
RORA	ERBB3	0.35777814989624535	0.0
TEAD1	SPTAN1	0.26642453293249674	1.987589006713364E-6
ATF1	NFYB	0.3397034866635691	0.0
TFAP2A	C9orf9	0.33314757403199846	1.987589006713364E-6
HSF1	SSSCA1	0.4532986742134003	0.010898789878996062
RB1	EPRS	0.38696606412708995	0.0
SRF	ATP6V1C1	0.33280717084469863	7.131887080902288E-9
MYB	TINAGL1	0.36240165935260343	0.0
ELF2	PAPD4	0.4364739249440026	0.0
SRF	FBXL17	0.35258570932744393	4.8394948048979813E-8
STAT5A	HLCS	0.3788347416491138	0.0
BACH1	BCL10	0.589998580927355	0.0
NF1	TMEM208	0.4407139520151512	0.0
CEBPD	MAP1S	0.36466219087263413	0.0
REL	NOTCH2	0.47702005798340774	0.0
NF1	TMEM219	0.4489748072629198	1.0188410115574698E-9
RB1	EPN3	0.374602727878131	1.987589006713364E-6
RB1	EPN1	0.4702976688811456	4.8394948048979813E-8
TEAD1	COX7C	0.33306896269785674	0.0
TEAD1	COX8A	0.3542092740654055	1.0188410115574698E-9
SREBF1	KANK3	0.3386291591162218	0.0
NFE2L1	CDC40	0.34175799757617614	0.010898789878996062
ETV4	C9orf169	0.3497472499162941	1.698068352595783E-10
RUNX2	SAP30	0.38550358081887753	1.205170051887805E-5
MYB	TRIP13	0.6269959581366775	0.0
MYB	TRIP10	0.473590760159033	0.0
ELF2	TIA1	0.35840025510353946	0.0
ETV4	C9orf116	0.4064418434488321	7.030614284353476E-5
TCF3	PWWP2B	0.33580819904866216	3.158407135828156E-7
MAFG	KCTD21	0.29130716824803565	0.0021178727916457696
CEBPA	LIG4	0.36733362214320225	1.987589006713364E-6
RORA	RXRB	0.46706741104135074	0.0
ATF4	VPS37B	0.3508721303748205	0.0021178727916457696
CBFA2T2	EIF3M	0.3148636905141619	4.8394948048979813E-8
TCF12	MAP7D1	0.331595703082476	1.698068352595783E-10
TCF3	CASKIN2	0.2791790616089571	0.0
TCF12	MGA	0.4292043176804724	3.158407135828156E-7
TCF12	MCC	0.3361405108611972	0.0
GABPA	PCMTD1	0.45490502747926864	0.0
TCF12	ME2	0.3379913138052797	1.205170051887805E-5
RELA	TRUB1	0.3115558019890177	1.987589006713364E-6
UBP1	MGA	0.334229189549243	0.0
REPIN1	RABGGTB	0.29342985767847646	7.030614284353476E-5
